"RegionID","RegionName","SizeRank","1979-03","1979-06","1979-09","1979-12","1980-03","1980-06","1980-09","1980-12","1981-03","1981-06","1981-09","1981-12","1982-03","1982-06","1982-09","1982-12","1983-03","1983-06","1983-09","1983-12","1984-03","1984-06","1984-09","1984-12","1985-03","1985-06","1985-09","1985-12","1986-03","1986-06","1986-09","1986-12","1987-03","1987-06","1987-09","1987-12","1988-03","1988-06","1988-09","1988-12","1989-03","1989-06","1989-09","1989-12","1990-03","1990-06","1990-09","1990-12","1991-03","1991-06","1991-09","1991-12","1992-03","1992-06","1992-09","1992-12","1993-03","1993-06","1993-09","1993-12","1994-03","1994-06","1994-09","1994-12","1995-03","1995-06","1995-09","1995-12","1996-03","1996-06","1996-09","1996-12","1997-03","1997-06","1997-09","1997-12","1998-03","1998-06","1998-09","1998-12","1999-03","1999-06","1999-09","1999-12","2000-03","2000-06","2000-09","2000-12","2001-03","2001-06","2001-09","2001-12","2002-03","2002-06","2002-09","2002-12","2003-03","2003-06","2003-09","2003-12","2004-03","2004-06","2004-09","2004-12","2005-03","2005-06","2005-09","2005-12","2006-03","2006-06","2006-09","2006-12","2007-03","2007-06","2007-09","2007-12","2008-03","2008-06","2008-09","2008-12","2009-03","2009-06","2009-09","2009-12","2010-03","2010-06","2010-09","2010-12","2011-03","2011-06","2011-09","2011-12","2012-03","2012-06","2012-09","2012-12","2013-03","2013-06","2013-09","2013-12","2014-03","2014-06","2014-09","2014-12","2015-03","2015-06","2015-09","2015-12","2016-03","2016-06","2016-09","2016-12","2017-03","2017-06","2017-09","2017-12"
394483,"College Station, TX",191,11782.71,11963.9,12199.33,12500.53,12846.71,13109.96,13332.15,13585.4,13988.1,14293.98,14651.74,15040.53,15418.67,15576.06,15676.95,15866.58,16081.26,16343.42,16478.51,16563.15,16672.96,16865.65,17017.64,17127.17,17153.27,17107.96,17099.35,17176.82,17220.99,17166.68,17161.11,17226.2,17415.13,17635.88,17898.45,18077.51,18288.89,18570.18,18895.6,19292.35,19641.33,19915.1,20131.59,20344.38,20681.85,21065.12,21443.65,21619.12,21690.99,21734.48,21759.71,21786.98,21925.44,22118.96,22325.66,22473.99,22615.49,22737.05,22860.98,23037.1,23191.3,23466.08,23637.87,23844.76,24007.8,24191.51,24329.56,24524.25,24763.43,25066.58,25409.35,25751.2,26165.63,26611.69,26969.81,27090.11,27364.87,27608.96,28084.08,28596.42,29101.41,29521.45,29640.95,29536.94,29730.94,29991.85,30173.75,30104.6,30241.13,30190.69,30322.11,30409.18,30454.59,30577.63,30621.76,30680.4,30763.86,30963.46,31181.34,31389.74,31507.8,31615.75,31738.55,31970.78,32408.55,32880.46,33224.21,33545.83,34111.42,34720.88,35410.98,36155.86,36896.1,37807.97,37832.19,36968.52,36473.06,36385.29,36700.98,37231.48,36691.65,36352.91,35663.16,35066.89,34838.65,34893.46,35256.23,35699.3,36481.24,37185.19,37703.88,37594.8,37801.16,37961.79,38546.95,39589.86,40127.11,40739.93,40826.37,41129.03,41711.84,42442.96,43157.14,43508.51,43720.46,43769.01,43589.85,43176.94,42636.98,42133.58,41997.95,42166.93,42417.5258597464,42668.1217194929,42918.7175792393,43169.3134389857
395103,"Sioux Falls, SD",192,15515.38,15875.04,16144.65,16849.42,17408.13,17075.85,16640.37,16536.42,17353.97,17889.67,18243.83,18545.16,18653.42,18665.74,18789.17,19414.32,19655.12,19970.31,19863.12,19942.84,20387.33,20842.63,21312.99,21483.15,21542.93,21490.01,21505.07,21770.69,22068.32,22503.4,22974.14,23345.77,23640.78,23783.49,24046.04,24479.37,24843.43,25219.01,25500.05,25874.6,26494.93,27118.96,27499.68,27404.1,27688.07,27994.19,28496.07,28851.74,29083.34,29364.6,29445.77,29655.61,29941.76,30410,30847.57,31189.3,31526.24,31887.64,32057.67,32099.2,32552.08,33132.95,33693.62,34175.53,34402.41,34714.87,34557.98,34438.3,34981.64,35638.11,36296.78,36744.87,36987.26,37358.58,37861.81,38185.04,39094.84,39837.51,40666.54,41431.15,42013.17,42711.93,42844.57,43246.7,43550.31,43974.25,44128.47,44337.95,44557.64,44666.03,45010.47,45472.2,45634.39,45681.24,45476.19,45304.06,45993.31,46600.17,46898.5,46451.98,46548.58,46537.38,46612.08,46751.29,47283.25,47940.35,48410.52,48448.96,48840.19,49111.14,49544.57,49984.76,51441.9,53134.83,53850.9,52914.76,52545.14,52182.07,52432.49,53073.57,53014.5,53340.89,53248.79,52974.69,52867.26,52881.19,52827.24,52305.84,52691.9,52708.06,53338.56,53801.37,54295.92,54675.46,54102.79,54663.59,54866.97,55723.61,55649.76,55817.33,56729.78,57898.13,58924.36,59306.43,59651.82,60295.01,61205.18,62338.08,63030.32,63592.27,64205.66,64895.4,65256.7904534606,65618.1809069212,65979.5713603819,66340.9618138425
394455,"Charleston, WV",193,16652.73,16803.49,17003.13,17273.74,17597.72,17774.03,17901.3,18108,18400.93,18309.08,18500.52,18584.76,18946.5,18761.46,18690.75,18852.95,18979.44,19164.24,19209.71,19229.83,19285.67,19410.99,19649.11,19823.46,19911.19,19885.6,20025.51,20267.85,20113.77,20269.49,20497.01,21018.05,21076.69,20938.39,20805.51,20954.61,21141.21,21461.6,21791.15,22205.92,22624.22,22875.4,23025.52,23057.41,23320.86,23636.51,24034.58,24404.59,24697.98,24961.62,24988.07,24848.13,24851.73,24963.62,25246.54,25626.71,25900.24,26111.18,26225.95,26326.69,26529.08,26881.54,27264.45,27592.25,27871.29,28118.92,28275.04,28417.84,28618.23,28921.12,29276.35,29622.23,29966.38,30262.65,30469.17,30565.09,30745.47,30942.75,31295.17,31721.76,32106.42,32459.16,32643.79,32696.25,32831.4,33173.37,33412.35,33494.49,33611.33,33754.9,33775.18,33789.95,33816.08,33877.28,34023.85,34376.47,34638.74,34918.06,35142.54,35460.38,35672.83,35986.93,36131.13,36332.84,36351.16,36446.04,36469.79,36592.88,36951.95,37361.77,37809.77,38143.61,38323.55,38518.17,38656.21,38835.03,39176.97,40002.21,40636.61,41130.22,40966.52,41000.15,40814.37,40664.94,40551.35,40698.26,40957.3,41098.43,41415.64,41750.8,42227.26,42500.27,42549.53,42616.6,42846.11,43605.29,43856.64,44208.97,43993.48,43772.83,43607.27,43625.01,43515.95,43305.25,42826.29,42375.16,42027.82,42080.09,41852.62,41691.89,41588.46,41624,41871.3692551506,42118.7385103011,42366.1077654517,42613.4770206022
394334,"Appleton, WI",194,18940.56,19374.77,19844.26,20266.34,20711.99,21003.14,21278.2,21586.05,21941.08,22187.13,22499.64,22861.93,23195.8,23345.26,23636.54,23821.23,23969.57,24137.78,24362.94,24571.86,24898.29,25223.84,25753.48,26294.56,26777.53,27189.22,27643.16,28144.1,28705.3,29292.82,29777.44,30074.25,30343.36,30541.77,30993.03,31736.36,32356.38,32985.27,33209.65,33269.36,33540.96,33684.48,33917.06,34149.62,34448.7,34793.24,35230.91,35692.19,35992.88,36323.54,36616.43,36985.11,37485.55,38173.94,38738.6,39140.55,39308.65,39520.16,39760.72,40247.18,40714.88,41326.24,42052.21,43004.66,43839.83,44565.37,44891.11,44920.48,45113.12,45461.04,45796.11,45972.14,46153.64,46320.63,46514.96,46733.63,47076.84,47469.99,48098.77,49001.06,49677.65,50255.63,50423.5,50432.07,50647.46,51020.76,51303.52,51333.72,51553.22,51645.77,51734.13,51689.74,51689.52,51919.08,52132.59,52554.96,52726.5,52997.48,53093.1,53364.77,53495.84,53759.2,53858.7,54048.48,53851.42,53549.09,53322.26,53351.06,53800.95,54163.25,54465.07,54252.9,54205.14,54147.67,54284.23,54541.51,54903.29,55682.08,56171.43,56394.32,55623.18,55279.86,55172.58,55784.03,56029.94,56495.11,56711.8,57060.15,57595.77,58044.09,58414.28,58239.2,58450.04,58545.77,58954.7,59713.8,59667.66,59818.75,59354.49,59402.36,59434.65,59629.37,60008.9,60607.25,60999.83,61416.4,61884.55,62703.76,63192.17,63719.5,64193.29,64503.5,64862.708035004,65221.916070008,65581.1241050119,65940.3321400159
394464,"Chico, CA",195,12618.58,12913.42,13169.72,13346.28,13572.94,13754.81,13880.18,13997.96,14148.02,14255.41,14393.03,14545.36,14686.86,14692.06,14747.13,14822.2,14994.85,15202.9,15408.6,15586.7,15852.12,16134.7,16469.41,16789.45,17109.21,17318.23,17574.65,17889.74,18266.72,18634.91,18970.15,19245.73,19564.57,19903.55,20223.8,20543.59,20871.3,21263.67,21657.98,22021.2,22428.95,22732.03,22912.56,23030.46,23262.8,23543.79,23769.69,24000.35,24124.27,24234.82,24171.41,24065.81,24045.48,24104.04,24258.3,24449.83,24541.87,24601.86,24627.87,24713.89,24810.21,25007.27,25172.32,25391.42,25659.37,25954.98,26235.68,26396.15,26673.85,26989.44,27389.61,27784.09,28147.52,28547.42,28867.15,29124.02,29600.88,30017.28,30540.51,31018.6,31524.84,32004.45,32119.69,32047.02,32203.22,32406.84,32824.28,33065.64,33264.31,33085.68,33016.54,33028.74,33154.01,33425.73,33671.49,33879.45,34147.27,34568.19,34909.72,35088.06,35371.45,35664.28,36187.66,36916.06,37489.81,38133.71,38499.45,38715.69,39203.6,39461.99,39876.19,40204.17,40638.71,41022.14,41129.65,41053.14,40857.71,40994.68,41311.62,41885.98,41825.76,41937.49,41772.26,41434.25,41282.48,41397.6,41280.85,41112.78,41132.66,41114.31,41051.2,40769.89,40846.61,40931.98,41326.1,42222.92,42247.67,42368.31,41982.61,42498.28,43050.78,43720.1,44083.54,44044.77,44071.38,44161.13,44404.34,44842.43,44967.26,45132.62,45235.43,45372.69,45751.9718176516,46131.2536353033,46510.5354529549,46889.8172706065
394459,"Charlottesville, VA",196,14646.49,15009.94,15333.81,15694.01,16135.4,16512.3,16742.69,16914.27,17296.11,17554.28,18126.71,18823.51,19734.23,20592.31,21306.42,21564.03,21767.36,22009.26,22200.56,22422.44,22737.74,23079.39,23522.67,23937.13,24358,24667.54,24947.06,25216.39,25550.68,25855.83,25972.61,25919.85,25939.51,25975.18,26359.58,27103.89,27858,28631.34,29200.29,29548.53,29908.33,30147.29,30438.76,30757.98,31105.86,31413.78,31701.57,31891.87,32186.66,32431.65,32909.37,33548.85,34376.34,35333.66,35568.82,34869.56,34211.18,33513.79,33479.42,34071.61,34681.56,35515.18,35625.72,34998.08,34294.36,33607.02,33633.57,34391.51,35217.21,36152.6,37191.79,38253.14,39441.26,40587.18,41084.13,40663.9,40394.93,40182.58,40496.89,41298.3,42212.88,42840.3,43050.08,42735.55,43300.11,43731.14,44163.61,44450.22,44702.07,44869.89,45013.96,45317.62,45462.4,45850.44,46127.24,46353.27,46793.37,47412.78,48004.27,48303.98,48690.09,48984.3,49375.41,49938.29,50623.87,51346.89,51918.69,52287.94,53004.8,53525.77,54108.75,54474.54,55158.82,55938.84,56532.68,56547.09,56629.14,56966.63,57326.7,57587.42,56924.86,56567.5,56089.18,55969.73,56049.94,56501.57,56802.06,56757.32,56892.48,56994.2,57160.75,56975.79,57071.27,57012.58,57393.68,58417.52,58528.92,58550.43,58088.08,58472.22,59169.59,60015.63,60628.19,60828.71,61040.75,61330.49,61671.85,62129.44,62230.37,62310.51,62548.8,63001.97,63376.3874128368,63750.8048256735,64125.2222385103,64499.6396513471
394468,"Claremont, NH",197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394361,"Cape Cod, MA",198,15120.8,15438.64,15730.06,15922.5,16207.56,16465.58,16734.63,17043.62,17328.51,17586.52,17887.67,18273.62,18610.54,18879.46,19304.37,19815.11,20293.5,20698.53,21061.75,21474.77,21993.34,22647.14,23349.03,24055.98,24651.98,25101.15,25584.8,26210.11,26820.11,27574.55,28271.43,29006.19,29567.92,30104.28,30470.37,30805.85,31184.9,31547.64,31739.85,31898.42,31950.04,31901.86,31708.23,31503.87,31359.68,31287.08,31362.07,31416.13,31390.26,31387.39,31377.69,31366.85,31504.91,31735.1,31980,32267.5,32473.26,32788.98,33096.26,33397.67,33688.74,34052.73,34374.51,34797.62,35095.38,35553.58,35959.93,36361.75,36770.27,37225.47,37715.92,38232.99,38721.14,39204.13,39843.19,40707.05,41512.3,42496.75,43429.92,44396.35,45128.24,45875.69,46314.55,46413.53,46945.97,47295.66,47943.69,48218.45,48713.28,48610.23,48537.35,48452.27,48439.48,48613.29,48791.12,49076.86,49344.21,49782.57,50312.72,50775.61,51254.62,51825.08,52568.07,53487.36,54073.37,54710.81,55263.66,55960.78,56957.67,57894.21,58425.05,58601.82,58818.92,59070.49,59096.44,58953.31,58993.64,59251,59271.33,59088.63,58219.37,57676.13,57156.02,56923.07,56788.2,56880.7,57071.38,57081.23,57093.43,57218.25,57441.94,57760.12,58056.14,58623.54,59425.1,60744.35,61162.36,61693.84,61720.18,62495.74,63202.48,63908.47,64372.27,64602.75,65094.07,65574.43,66112.13,66934.65,67296.41,67747.35,68161.83,68386.42,68824.7944871795,69263.168974359,69701.5434615385,70139.9179487179
394803,"Longview, TX",199,15431.43,15710.41,16076.88,16547.02,17065.62,17483.59,17826.61,18190.06,18741.55,19173.9,19615.36,20032.8,20396.28,20503.44,20499.48,20571.63,20663.65,20829.84,20917.94,21033.32,21174.04,21426.71,21661.06,21876.73,21978.33,21994.4,22052.39,22216.28,22314.59,22307.6,22297.96,22310.09,22474.06,22688.2,22866.87,22845.75,22858.63,22969.6,23177.46,23517.3,23802.06,23993.98,24167.18,24390,24762.79,25191.06,25624.44,25826.93,25901.27,25945.48,25938.22,25902.11,25989.34,26151.48,26360.72,26534.36,26691.19,26834.73,26978.47,27181.09,27359.6,27679.55,27918.82,28243.22,28508.11,28803.35,28982.92,29164.29,29400.86,29711.46,30095.92,30507.65,31004.52,31539.15,31887.39,31867.32,32028.24,32156.59,32624.49,33212.57,33790.73,34274.83,34428.78,34342.57,34596.72,34932.91,35164.79,35091.09,35258.98,35206.89,35363.25,35463.99,35524.36,35668.02,35680.97,35669.86,35695.04,35847.93,36108.83,36452.46,36694.29,36920.65,37016.31,37086.24,37396.11,37743.54,37915.17,38034.94,38455.37,38903.39,39543.58,40358.47,41182.91,42186.93,42522.88,42193.44,42275.8,42816.58,43629.61,44482.5,44069.63,43871.57,43248.77,42738.81,42679.41,42962.34,43025.41,42549.67,42489.02,42332.65,42463.15,42424.49,42746.32,43008.87,43662.18,44738.01,45252.79,45840.73,45815.93,46015.65,46540.7,47224.32,47841.38,48001.87,48018.58,47843.65,47512.04,47028.36,46422.81,45849.15,45507.7,45317.94,45587.2621473851,45856.5842947702,46125.9064421553,46395.2285895404
394429,"Burlington, VT",200,16199.18,16463.18,16837.87,17254.67,17762.73,18220.86,18649.05,19072.99,19588.64,19982.68,20380.15,20698.32,20981.21,21107.74,21470.48,21886.67,22353.22,22699.48,23086.36,23482.9,24023.27,24752.41,25513.11,26210.76,26850.79,27355.33,27668.49,27823.36,28020.15,28318.83,28661.4,29167.54,29523.81,29925.41,30426.16,31301.89,31931.14,32594.88,33064.51,33579.86,34298.19,34779.17,35067.88,35148.25,35220.49,35358.87,35311.23,35166.62,34993.9,35006.75,35108.17,35321.3,35696.29,36289.72,36622.9,36453.86,36127.08,35758.6,35910.41,36433.96,37010.58,37664.38,37993.11,38045.11,38007.91,37924.32,37895.89,37988.22,38268.4,38529.46,39000.57,39467.74,40065.86,40655.11,41234.91,41757.33,42486.01,43252.75,43976.31,44658.66,45375.67,46051.59,46557.96,46737.07,47211.08,47754.87,48080.68,48229.85,48505.22,48945.42,49233.19,49352.86,49496.57,49703.37,49844.13,50033.8,50175.21,50415.65,50506.29,50916.55,51189.6,51709.89,52081.86,52725.03,52707.25,52591.55,52376.13,52428.79,53128.44,53894.15,54727.24,55379.53,56222.97,57081.91,57612.48,57570.66,57852.56,58438.18,58890.08,58946.17,58261,57814.76,57551.4,57642.09,57643.65,57938.81,58063.8,57988.33,58117.45,58290.73,58954.53,59836.53,60495.8,61271.37,61408.69,61733.67,61463.67,61489.21,61401.17,62123.84,62626.75,63348.54,63904.32,64486.19,64724.3,64883.24,64986.39,65567.98,65956.06,66234.5,66557.31,66719.54,67147.2293589743,67574.9187179487,68002.6080769231,68430.2974358974
395002,"Prescott, AZ",201,12665.86,12863.25,13195.78,13579.11,14040.86,14435.45,14631.35,14782.92,14934.24,15132.17,15405.13,15830.71,16085.72,16153.55,16087.68,16103.85,16206.94,16455.44,16731.79,17007.68,17295.22,17574.34,17877.32,18102.19,18352.27,18503.53,18734.39,18971.22,19311.9,19609.36,19840.27,19968.34,20116.6,20304,20465.39,20733.99,20953.75,21194.64,21368.34,21532.91,21777.1,21943.89,22155.9,22363.1,22553.55,22748.12,22985.64,23246.69,23540.02,23814.08,24049.94,24264.62,24520.87,24930.59,25318.75,25758.25,26226.33,26741.3,27080,27268.2,27558.13,27999.42,28437.99,28776.51,29104.14,29320.28,29545.81,29679.02,29970.24,30233.06,30576.45,30881.2,31315.59,31727.07,32094.75,32253.48,32608.09,32988.1,33539.87,34168.76,34602.42,35039.64,35053.79,34908.15,34976.66,35141.52,35396.54,35531.58,35585.52,35521.1,35467.06,35466.58,35562.8,35682.7,35862.04,36079.26,36404.19,36847.64,37275.79,37821.75,38411.37,39084.56,39485.16,39780.24,40193,40784.12,41396.13,41929.14,42702.65,43314.52,43793.69,43793.89,43916.51,43971.15,44037.44,44004.19,43802.23,43913.81,43876.98,43874.58,43033.39,42604.58,42181.06,42212.8,41984.56,42061.8,42089.78,42364.64,42743.45,43019.71,43098.72,42813.94,42681.65,42603.47,42687.56,43261.71,43400.29,43722.01,43645.22,43823.29,44141.54,44474.27,45070.38,45764.02,46560.51,47383.95,48118.94,48942.63,49512.84,50164.36,50762.36,51240.45,51668.7819109642,52097.1138219285,52525.4457328927,52953.7776438569
395114,"Springfield, IL",202,17624.23,18000.34,18344.65,18539.95,18738.41,18730.76,18785.63,18916,19275.82,19552.17,19890.23,20165.69,20340.59,20447.31,20622.96,20940.14,21107.05,21274.79,21322.14,21379.48,21578.91,21872.1,22299.6,22788.63,23149.69,23400.46,23722.48,24186.92,24670.52,25215.53,25736.55,26253.33,26739.07,27230.01,27638.08,27928.7,28327.43,28661.27,29030.52,29424.02,29892.03,30248.64,30452.08,30578.43,30807.05,31116.89,31606.67,32229.16,32476.84,32713.07,32637.15,32590.24,32765.13,33097.19,33574.45,34085.75,34245.86,34398.46,34449.32,34737.11,34988.61,35374.57,35696.16,36042.23,36412.79,36718.01,36949.49,37072.53,37362.48,37712.45,38133.27,38564.51,38930.22,39316.42,39700,40138.58,40499.69,40900.53,41428.19,42187.78,42764.4,43272.55,43340.48,43292.48,43467.71,43882.14,44394.68,44662.58,44899.75,44772.7,44683.85,44560.75,44513.35,44674.08,44838.04,45159.93,45179.69,45407.7,45481.58,45601.56,45562.82,45602.3,45781.72,46354.06,46701.29,47031.96,46999.44,46887.24,47105.89,47269.87,47682.26,48258.25,49023.99,49862.09,50410.28,50587.82,50626.56,50964.7,51495.03,52479.5,52404.89,52554.36,52129.34,51743.02,51356.8,51333.57,51417.9,51695.4,52136.79,52321.74,52609.84,52696.18,53222.19,53793.26,54364.66,54977.03,55163.05,55476.59,55298.12,55406.57,55680.31,56083.84,56304.4,56210.54,55933.39,55719.54,55403.81,55133.83,54568.6,53982.51,53485.95,53160.31,53456.3499124901,53752.3898249801,54048.4297374702,54344.4696499602
395174,"Tyler, TX",203,15819.02,16112.63,16490.78,16969.58,17483.86,17907.63,18223.69,18528.9,19015.91,19393.39,19853.58,20369.12,20824.84,21025.01,21219.33,21608.62,22023.59,22510.55,22781.93,22938.75,23122.14,23428.19,23711.05,23970.17,24101.38,24141.31,24186.76,24304.83,24352.57,24284.43,24189.66,24094.19,24167.78,24292.19,24449.56,24470.15,24533.42,24695.75,24934.72,25286.67,25574.44,25767.22,25848.14,25886.2,26085.75,26346.1,26769.76,27124.06,27344.23,27528.93,27665.6,27777.71,28017.74,28341.16,28638.04,28814.16,28969.68,29112.82,29218.89,29349.14,29452.78,29710.4,29886.09,30158.77,30373.99,30617.13,30818.13,31107.33,31451.12,31877.5,32314.18,32707.76,33196.45,33723.18,34198.56,34436.4,34869.7,35262.71,35830.02,36315.05,36794.91,37166.55,37307.47,37323.08,37708.51,38182.95,38503.7,38447.57,38657.12,38624.1,38750.75,38742.57,38695.57,38735.55,38754.29,38876.02,39034.62,39333.12,39578.03,39728.1,39769.6,39794.09,39819.36,39963.84,40369.54,40813.04,41030.1,41151.99,41596.68,42076.29,42702.03,43447.31,44198.69,45140.19,45448.1,45138.5,45273.63,45902.27,46729.18,47495.15,46911.92,46563.32,45785.14,45146.32,44984.23,45181.43,45258.72,44889.62,44955.17,44919.84,45147.13,45149.25,45535.49,45859.14,46262.17,46749.47,46640.72,46615.15,46141.45,46084.68,46364.79,46794.83,47589.88,48400.8,49074.02,49536.85,50139.54,50907.6,51523.61,52173.84,52920.73,53669.82,53988.776933439,54307.733866878,54626.690800317,54945.6477337559
394773,"Las Cruces, NM",204,12030.59,12224.44,12462.65,12730.32,13055.88,13327.17,13586.32,13820.88,14106.67,14340.53,14691.88,15189.15,15604.91,15864.24,16066.02,16396.62,16701.01,17067.35,17326.09,17550.48,17798.22,18101.48,18398.94,18571.08,18769.42,18870.93,19067.87,19279.12,19499.5,19657.45,19767.32,19834.74,19971.04,20145.02,20344.83,20546.54,20724.16,20910.78,21029.5,21203.13,21472.7,21790.05,22028.74,22144.51,22336.88,22547.76,22796.83,22950.83,23198.06,23396.54,23518.64,23583.35,23710.75,23967.88,24124.06,24089.37,24211.71,24306.9,24499.12,24576.45,24702.53,24894.98,24994.94,25087.74,25266.2,25359.72,25529.39,25714.9,25955.69,26206.13,26449.29,26646.42,26929.02,27204.76,27470.77,27558.42,27878.35,28170.74,28621.27,29098.37,29471.7,29853.15,29920.08,29987.07,30139.76,30610.21,30833.47,30745.2,30703.89,30688.03,30782.52,30915.12,30866.98,30827.31,30808.18,30963.36,31081.67,31311.96,31431.88,31476.89,31559.89,31638.21,31764.02,32097.61,32398.55,32867.64,33164.76,33458.78,33830.15,34147.99,34654.63,35164.33,35774.44,36470.33,36769.77,36521.17,36415.79,36694.62,36970.22,37348.94,36998.35,36980.49,36816.56,36670.09,36549.81,36629.9,36726.77,36850.97,37020.43,37117.32,37234.26,37290.76,37242.29,37219.21,37381.81,38109.6,38232.92,38503.33,38332.26,38325.43,38553.58,38976.47,39259.54,39148.66,38763.38,38256.82,37795.49,37751.79,37608.01,37555.82,37478.1,37342.08,37654.2319129082,37966.3838258165,38278.5357387247,38590.687651633
394585,"Fargo, ND",205,16952.08,17223.73,17042.09,17876.1,18321.16,18447.22,17641.69,17357.09,18010.6,18816.92,19597.46,19888.01,19866.09,19611.66,19456.36,20444.38,20862.07,21293.67,20868.05,20948.81,21271.32,21656.77,21965.26,21976.62,21993.61,21901.93,22004.79,22442.03,22781.23,23220.57,23516.94,23746.59,23906.49,23997.69,24408.46,25161.38,25430.64,25442.78,25297.23,25084.06,25836.2,26363.76,26994.64,26918.01,27147.1,27416.27,27780.61,27932.93,27921.73,27869.36,27745.65,27622.14,27935.57,28283.61,28968.4,29539.88,29869.3,30113.25,29979.35,29658.95,29833.56,29990.17,30592.68,31306.25,31796.87,32353.93,32345.54,32190.22,32534.61,33255.5,34136.08,34860.21,34821.53,35022.03,35140.86,35538.33,36358.3,37103.32,37823.58,38196.42,38187.25,38173.01,37903.94,38046.96,38454.98,38942.3,39464.66,39763.59,39910.93,39871.95,39996.27,40267.01,40559.84,40854.37,41031,40979.03,41315.02,41755.59,42364.06,42901.59,42984.68,43002.85,42817.8,43165.28,43464.79,44037.02,44355.79,44593.08,44800.69,44997.25,45009.67,44988.5,45512.41,46262.92,46168.71,45091.29,44899.19,44866.28,45662.13,46662.76,46910.15,47349.49,47547.2,47656.97,48201.63,49016.25,49780.12,50289.08,51006.72,51682.88,51707.57,50944.99,51104.27,51322.46,52104.9,53303.91,53026.56,52693.32,51936.41,52146.5,52578.77,53208.59,54368.47,55677.39,56238.17,56463.35,56593.9,57275.16,58033.54,59268.32,60647.06,62090.09,62435.8582020684,62781.6264041368,63127.3946062052,63473.1628082737
394691,"Houma, LA",206,17938.6,18209.79,18735.47,19440.11,20243.23,20901.78,21460.88,21909.66,22465.68,22879.2,23126.89,23214.14,23211.08,22965.21,22688.22,22474.46,22314.81,22112.19,21866.1,21559.27,21346.6,21190.91,21102.75,21059.91,20910.61,20684.16,20478.41,20295.97,20087.13,19793.36,19562.15,19363.64,19254.15,19177.78,19226.62,19349.56,19506.44,19710.87,20059.89,20581.77,21079.15,21541.66,21825.47,21950.41,22192.2,22478.05,22806.23,23085.09,23266.14,23419.52,23445.5,23507.31,23592.92,23771.43,23906.95,24132.94,24288.72,24492.95,24681.09,24864.62,25199,25497.56,25900.46,26205.9,26573.25,26843.77,27303.86,27840.6,28414.06,29010.44,29753.19,30550.66,31318.65,32096.07,32678.12,33053.21,33418.07,33807.22,34140.96,34527.77,34781.5,35028.69,35171.52,35346.02,35646.63,36158.59,36383.3,36225.31,36390.56,36597.92,36903.95,37018.11,37031.95,37063.32,37118.63,37342.62,37436.95,37648.58,37820.31,38107.66,38242.89,38350.42,38307.76,38435.81,38571.7,38686.56,40011.45,40704.52,41348.97,40327.66,40429.21,41694.41,43140.05,45278.61,46386.02,46432.96,46009.19,46232.45,46978.02,48549.85,49065.81,49751.99,49264.67,47975.76,47217.27,46721.36,46857.21,47101.55,47272.69,47169.55,47316.36,47617.55,48294.21,49138.03,49690.08,50110.31,49845.28,49659.28,49067.03,48814.52,48932.43,49260.03,49372.66,48818.93,48073.97,47170.72,47243.65,48386.42,49199.72,50019.26,50275.12,50205.51,50503.8787202853,50802.2474405705,51100.6161608558,51398.984881141
395030,"Rochester, MN",207,17581.6,17978.28,18218.01,18455.56,18723.97,18791.02,19084.71,19598.55,20271.04,20701.67,21055.27,21301.39,21565.21,21657.09,22036.23,22796.6,23402.66,24050.55,24228.91,24311.98,24698.74,25159.92,25621.88,25930.58,26067.89,26058.86,26116.73,26544.03,27045.94,27539.02,27963.33,28188.58,28613.93,28847.86,29255.83,29668.66,30126.02,30507.94,30742.65,30980.88,31593.39,32143.25,32654.69,32927.54,33276.28,33664.98,33975.89,34128.41,34130.81,34147.77,34187.69,34217.75,34471.71,34743.6,35297.06,35918.56,36280.92,36549.42,36380.29,36190.5,36155.96,36327.81,36814.22,37502.48,38077.64,38598.49,38950.05,39229.22,39770.18,40473.81,41205.48,41752.09,42167.6,42643.67,43298.47,44135.53,45308.69,46412.68,47270.85,47618.11,47936.03,48212.93,48221.69,48291.65,48673.22,49186.02,49709.56,50103.94,50457.15,50509.16,50507.92,50741.95,51011.22,51498.99,51777.38,52094.68,52436.3,52952.61,53294.78,53394.74,53610.34,53732.48,54148.93,55008.7,55295.87,55555.33,55407.92,55562.04,55991.24,56262.54,56692.94,57234.17,57934.08,58930.24,59342.55,59270.93,59383.42,59768.6,60518.85,61067.93,60599.27,60161.63,59653.59,59709.63,59780.72,60317.05,60520.94,60715.49,60863.84,60834.64,60808.67,60855.85,61445,62081.31,62932.53,63838.22,63836.88,63791.45,63348.98,63545.45,63930.48,64416.41,65133.43,65835.24,66453.28,66908.62,67463.43,68399.76,69007.94,69791.16,70399.72,71114.53,71510.5536356404,71906.5772712808,72302.6009069212,72698.6245425617
